VEHICLE_ID,YEAR,MAKE,MODEL,TOTAL_COUNT,KEEP
6996375,2019,CHEVROLET,EQUINOX LS,4408,True
6996387,2019,CHEVROLET,EQUINOX LS,4408,True
6998633,2012,CHEVROLET,EQUINOX LS,4408,True
6998651,2012,CHEVROLET,EQUINOX LS,4408,True
6998660,2013,CHEVROLET,EQUINOX LS,4408,True
6998669,2012,CHEVROLET,EQUINOX LS,4408,True
6998819,2014,CHEVROLET,EQUINOX LS,4408,True
6998826,2016,CHEVROLET,EQUINOX LS,4408,True
6998834,2016,CHEVROLET,EQUINOX LS,4408,True
6998846,2014,CHEVROLET,EQUINOX LS,4408,True
6998847,2015,CHEVROLET,EQUINOX LS,4408,True
7427854,2019,CHEVROLET,EQUINOX LS,4408,True
7427931,2014,CHEVROLET,EQUINOX LS,4408,True
7428234,2018,CHEVROLET,EQUINOX LS,4408,True
7428236,2019,CHEVROLET,EQUINOX LS,4408,True
7428249,2019,CHEVROLET,EQUINOX LS,4408,True
7428251,2020,CHEVROLET,EQUINOX LS,4408,True
7429032,2015,CHEVROLET,EQUINOX LS,4408,True
7438003,2010,CHEVROLET,EQUINOX LS,4408,True
7438069,2014,CHEVROLET,EQUINOX LS,4408,True
7442000,2018,CHEVROLET,EQUINOX LS,4408,True
7442063,2015,CHEVROLET,EQUINOX LS,4408,True
7442064,2015,CHEVROLET,EQUINOX LS,4408,True
7442071,2012,CHEVROLET,EQUINOX LS,4408,True
7442072,2017,CHEVROLET,EQUINOX LS,4408,True
7442076,2010,CHEVROLET,EQUINOX LS,4408,True
7442178,2019,CHEVROLET,EQUINOX LS,4408,True
7442181,2019,CHEVROLET,EQUINOX LS,4408,True
7442195,2020,CHEVROLET,EQUINOX LS,4408,True
7442202,2018,CHEVROLET,EQUINOX LS,4408,True
7442203,2019,CHEVROLET,EQUINOX LS,4408,True
7442205,2018,CHEVROLET,EQUINOX LS,4408,True
7442206,2019,CHEVROLET,EQUINOX LS,4408,True
7442208,2020,CHEVROLET,EQUINOX LS,4408,True
7442209,2018,CHEVROLET,EQUINOX LS,4408,True
7442210,2019,CHEVROLET,EQUINOX LS,4408,True
7442211,2019,CHEVROLET,EQUINOX LS,4408,True
7442395,2018,CHEVROLET,EQUINOX LS,4408,True
7442408,2019,CHEVROLET,EQUINOX LS,4408,True
7442409,2019,CHEVROLET,EQUINOX LS,4408,True
7442411,2019,CHEVROLET,EQUINOX LS,4408,True
7442632,2012,CHEVROLET,EQUINOX LS,4408,True
7452321,2019,CHEVROLET,EQUINOX LS,4408,True
7452325,2019,CHEVROLET,EQUINOX LS,4408,True
7452334,2020,CHEVROLET,EQUINOX LS,4408,True
7452543,2019,CHEVROLET,EQUINOX LS,4408,True
7476957,2017,CHEVROLET,EQUINOX LS,4408,True
7477645,2017,CHEVROLET,EQUINOX LS,4408,True
7480389,2020,CHEVROLET,EQUINOX LS,4408,True
7481045,2020,CHEVROLET,EQUINOX LS,4408,True
7483730,2020,CHEVROLET,EQUINOX LS,4408,True
7485358,2013,CHEVROLET,EQUINOX LS,4408,True
7487138,2017,CHEVROLET,EQUINOX LS,4408,True
7487139,2017,CHEVROLET,EQUINOX LS,4408,True
7487141,2017,CHEVROLET,EQUINOX LS,4408,True
7488896,2020,CHEVROLET,EQUINOX LS,4408,True
7490857,2020,CHEVROLET,EQUINOX LS,4408,True
7490858,2020,CHEVROLET,EQUINOX LS,4408,True
7493794,2020,CHEVROLET,EQUINOX LS,4408,True
7493795,2012,CHEVROLET,EQUINOX LS,4408,True
7495610,2018,CHEVROLET,EQUINOX LS,4408,True
7498699,2016,CHEVROLET,EQUINOX LS,4408,True
7499573,2011,CHEVROLET,EQUINOX LS,4408,True
7499622,2020,CHEVROLET,EQUINOX LS,4408,True
7502719,2020,CHEVROLET,EQUINOX LS,4408,True
7503430,2021,CHEVROLET,EQUINOX LS,4408,True
7503440,2021,CHEVROLET,EQUINOX LS,4408,True
7507783,2018,CHEVROLET,EQUINOX LS,4408,True
7508553,2021,CHEVROLET,EQUINOX LS,4408,True
7510792,2020,CHEVROLET,EQUINOX LS,4408,True
7512234,2011,CHEVROLET,EQUINOX LS,4408,True
7516567,2018,CHEVROLET,EQUINOX LS,4408,True
7520939,2021,CHEVROLET,EQUINOX LS,4408,True
7524593,2021,CHEVROLET,EQUINOX LS,4408,True
7526122,2021,CHEVROLET,EQUINOX LS,4408,True
7526221,2020,CHEVROLET,EQUINOX LS,4408,True
7528059,2019,CHEVROLET,EQUINOX LS,4408,True
7528060,2019,CHEVROLET,EQUINOX LS,4408,True
7528791,2021,CHEVROLET,EQUINOX LS,4408,True
7529816,2021,CHEVROLET,EQUINOX LS,4408,True
7530735,2021,CHEVROLET,EQUINOX LS,4408,True
7535011,2021,CHEVROLET,EQUINOX LS,4408,True
7536055,2022,CHEVROLET,EQUINOX LS,4408,True
7536056,2022,CHEVROLET,EQUINOX LS,4408,True
7536057,2022,CHEVROLET,EQUINOX LS,4408,True
7536065,2018,CHEVROLET,EQUINOX LS,4408,True
7536066,2022,CHEVROLET,EQUINOX LS,4408,True
7536195,2022,CHEVROLET,EQUINOX LS,4408,True
7536205,2022,CHEVROLET,EQUINOX LS,4408,True
7539035,2020,CHEVROLET,EQUINOX LS,4408,True
7539925,2020,CHEVROLET,EQUINOX LS,4408,True
7542580,2021,CHEVROLET,EQUINOX LS,4408,True
7543501,2021,CHEVROLET,EQUINOX LS,4408,True
7545609,2021,CHEVROLET,EQUINOX LS,4408,True
7545732,2021,CHEVROLET,EQUINOX LS,4408,True
7545736,2021,CHEVROLET,EQUINOX LS,4408,True
7545738,2021,CHEVROLET,EQUINOX LS,4408,True
7545739,2021,CHEVROLET,EQUINOX LS,4408,True
7545741,2021,CHEVROLET,EQUINOX LS,4408,True
7551923,2022,CHEVROLET,EQUINOX LS,4408,True
7551927,2022,CHEVROLET,EQUINOX LS,4408,True
7568112,2020,CHEVROLET,EQUINOX LS,4408,True
6618308,2014,CHEVROLET,EQUINOX 1LT,3418,True
6618312,2015,CHEVROLET,EQUINOX 1LT,3418,True
6618321,2013,CHEVROLET,EQUINOX 1LT,3418,True
6620149,2011,CHEVROLET,EQUINOX 1LT,3418,True
6620150,2013,CHEVROLET,EQUINOX 1LT,3418,True
6620152,2014,CHEVROLET,EQUINOX 1LT,3418,True
6620153,2015,CHEVROLET,EQUINOX 1LT,3418,True
6620341,2012,CHEVROLET,EQUINOX 1LT,3418,True
6620866,2015,CHEVROLET,EQUINOX 1LT,3418,True
6622650,2014,CHEVROLET,EQUINOX 1LT,3418,True
6622651,2015,CHEVROLET,EQUINOX 1LT,3418,True
6622666,2015,CHEVROLET,EQUINOX 1LT,3418,True
6624062,2014,CHEVROLET,EQUINOX 1LT,3418,True
6626141,2015,CHEVROLET,EQUINOX 1LT,3418,True
6626161,2015,CHEVROLET,EQUINOX 1LT,3418,True
6626164,2014,CHEVROLET,EQUINOX 1LT,3418,True
6626170,2015,CHEVROLET,EQUINOX 1LT,3418,True
6626171,2014,CHEVROLET,EQUINOX 1LT,3418,True
6626172,2014,CHEVROLET,EQUINOX 1LT,3418,True
6626173,2015,CHEVROLET,EQUINOX 1LT,3418,True
6626175,2014,CHEVROLET,EQUINOX 1LT,3418,True
6626176,2015,CHEVROLET,EQUINOX 1LT,3418,True
6626186,2015,CHEVROLET,EQUINOX 1LT,3418,True
6626271,2011,CHEVROLET,EQUINOX 1LT,3418,True
6626274,2013,CHEVROLET,EQUINOX 1LT,3418,True
6626277,2013,CHEVROLET,EQUINOX 1LT,3418,True
6626278,2013,CHEVROLET,EQUINOX 1LT,3418,True
6626283,2012,CHEVROLET,EQUINOX 1LT,3418,True
6626284,2013,CHEVROLET,EQUINOX 1LT,3418,True
6626285,2011,CHEVROLET,EQUINOX 1LT,3418,True
6626286,2013,CHEVROLET,EQUINOX 1LT,3418,True
6626290,2010,CHEVROLET,EQUINOX 1LT,3418,True
6626315,2010,CHEVROLET,EQUINOX 1LT,3418,True
6626316,2013,CHEVROLET,EQUINOX 1LT,3418,True
6626338,2013,CHEVROLET,EQUINOX 1LT,3418,True
6626341,2013,CHEVROLET,EQUINOX 1LT,3418,True
6626343,2012,CHEVROLET,EQUINOX 1LT,3418,True
6626839,2018,CHEVROLET,EQUINOX 1LT,3418,True
6626844,2018,CHEVROLET,EQUINOX 1LT,3418,True
6643597,2011,CHEVROLET,EQUINOX 1LT,3418,True
6643603,2010,CHEVROLET,EQUINOX 1LT,3418,True
6643613,2011,CHEVROLET,EQUINOX 1LT,3418,True
6643614,2012,CHEVROLET,EQUINOX 1LT,3418,True
6643617,2013,CHEVROLET,EQUINOX 1LT,3418,True
6643618,2011,CHEVROLET,EQUINOX 1LT,3418,True
6643620,2010,CHEVROLET,EQUINOX 1LT,3418,True
6643628,2013,CHEVROLET,EQUINOX 1LT,3418,True
6643633,2010,CHEVROLET,EQUINOX 1LT,3418,True
6643642,2015,CHEVROLET,EQUINOX 1LT,3418,True
6643648,2014,CHEVROLET,EQUINOX 1LT,3418,True
6643654,2014,CHEVROLET,EQUINOX 1LT,3418,True
6643655,2015,CHEVROLET,EQUINOX 1LT,3418,True
6643656,2015,CHEVROLET,EQUINOX 1LT,3418,True
6643666,2014,CHEVROLET,EQUINOX 1LT,3418,True
6643670,2014,CHEVROLET,EQUINOX 1LT,3418,True
6647310,2011,CHEVROLET,EQUINOX 1LT,3418,True
6647311,2011,CHEVROLET,EQUINOX 1LT,3418,True
6647312,2012,CHEVROLET,EQUINOX 1LT,3418,True
6649437,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879156,2012,CHEVROLET,EQUINOX 1LT,3418,True
6879315,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879588,2011,CHEVROLET,EQUINOX 1LT,3418,True
6879596,2011,CHEVROLET,EQUINOX 1LT,3418,True
6879600,2011,CHEVROLET,EQUINOX 1LT,3418,True
6879823,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879824,2011,CHEVROLET,EQUINOX 1LT,3418,True
6879827,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879828,2011,CHEVROLET,EQUINOX 1LT,3418,True
6879831,2012,CHEVROLET,EQUINOX 1LT,3418,True
6879834,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879836,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879837,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879838,2012,CHEVROLET,EQUINOX 1LT,3418,True
6879848,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879861,2012,CHEVROLET,EQUINOX 1LT,3418,True
6879889,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879890,2011,CHEVROLET,EQUINOX 1LT,3418,True
6879891,2012,CHEVROLET,EQUINOX 1LT,3418,True
6879920,2010,CHEVROLET,EQUINOX 1LT,3418,True
6879924,2012,CHEVROLET,EQUINOX 1LT,3418,True
6879927,2011,CHEVROLET,EQUINOX 1LT,3418,True
6879930,2011,CHEVROLET,EQUINOX 1LT,3418,True
6882829,2010,CHEVROLET,EQUINOX 1LT,3418,True
6882832,2011,CHEVROLET,EQUINOX 1LT,3418,True
6883114,2012,CHEVROLET,EQUINOX 1LT,3418,True
6883119,2011,CHEVROLET,EQUINOX 1LT,3418,True
6883125,2010,CHEVROLET,EQUINOX 1LT,3418,True
6883128,2010,CHEVROLET,EQUINOX 1LT,3418,True
6883129,2011,CHEVROLET,EQUINOX 1LT,3418,True
6883180,2010,CHEVROLET,EQUINOX 1LT,3418,True
6883214,2010,CHEVROLET,EQUINOX 1LT,3418,True
6995338,2014,CHEVROLET,EQUINOX 1LT,3418,True
6995418,2015,CHEVROLET,EQUINOX 1LT,3418,True
6995769,2012,CHEVROLET,EQUINOX 1LT,3418,True
6995795,2013,CHEVROLET,EQUINOX 1LT,3418,True
6995817,2012,CHEVROLET,EQUINOX 1LT,3418,True
6995821,2011,CHEVROLET,EQUINOX 1LT,3418,True
6995831,2013,CHEVROLET,EQUINOX 1LT,3418,True
6995841,2012,CHEVROLET,EQUINOX 1LT,3418,True
6995886,2012,CHEVROLET,EQUINOX 1LT,3418,True
6995967,2012,CHEVROLET,EQUINOX 1LT,3418,True
6996015,2013,CHEVROLET,EQUINOX 1LT,3418,True
6996022,2012,CHEVROLET,EQUINOX 1LT,3418,True
6996024,2013,CHEVROLET,EQUINOX 1LT,3418,True
6996278,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996282,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996293,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996294,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996300,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996301,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996374,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996381,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996382,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996383,2018,CHEVROLET,EQUINOX 1LT,3418,True
6996386,2018,CHEVROLET,EQUINOX 1LT,3418,True
6998793,2012,CHEVROLET,EQUINOX 1LT,3418,True
6998794,2013,CHEVROLET,EQUINOX 1LT,3418,True
6998818,2012,CHEVROLET,EQUINOX 1LT,3418,True
6998848,2012,CHEVROLET,EQUINOX 1LT,3418,True
6998871,2012,CHEVROLET,EQUINOX 1LT,3418,True
6998999,2014,CHEVROLET,EQUINOX 1LT,3418,True
6999010,2015,CHEVROLET,EQUINOX 1LT,3418,True
6999014,2015,CHEVROLET,EQUINOX 1LT,3418,True
6999018,2014,CHEVROLET,EQUINOX 1LT,3418,True
6999019,2015,CHEVROLET,EQUINOX 1LT,3418,True
6999031,2015,CHEVROLET,EQUINOX 1LT,3418,True
7427846,2011,CHEVROLET,EQUINOX 1LT,3418,True
7427855,2018,CHEVROLET,EQUINOX 1LT,3418,True
7427856,2019,CHEVROLET,EQUINOX 1LT,3418,True
7428184,2014,CHEVROLET,EQUINOX 1LT,3418,True
7428196,2010,CHEVROLET,EQUINOX 1LT,3418,True
7428198,2011,CHEVROLET,EQUINOX 1LT,3418,True
7428237,2018,CHEVROLET,EQUINOX 1LT,3418,True
7428239,2019,CHEVROLET,EQUINOX 1LT,3418,True
7428240,2019,CHEVROLET,EQUINOX 1LT,3418,True
7428253,2019,CHEVROLET,EQUINOX 1LT,3418,True
7428255,2020,CHEVROLET,EQUINOX 1LT,3418,True
7428416,2019,CHEVROLET,EQUINOX 1LT,3418,True
7429035,2012,CHEVROLET,EQUINOX 1LT,3418,True
7429037,2014,CHEVROLET,EQUINOX 1LT,3418,True
7437853,2011,CHEVROLET,EQUINOX 1LT,3418,True
7437873,2014,CHEVROLET,EQUINOX 1LT,3418,True
7437886,2019,CHEVROLET,EQUINOX 1LT,3418,True
7437887,2018,CHEVROLET,EQUINOX 1LT,3418,True
7442112,2012,CHEVROLET,EQUINOX 1LT,3418,True
7442115,2012,CHEVROLET,EQUINOX 1LT,3418,True
7442249,2018,CHEVROLET,EQUINOX 1LT,3418,True
7442279,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442292,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442293,2020,CHEVROLET,EQUINOX 1LT,3418,True
7442301,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442302,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442304,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442308,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442311,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442413,2018,CHEVROLET,EQUINOX 1LT,3418,True
7442455,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442456,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442465,2020,CHEVROLET,EQUINOX 1LT,3418,True
7442467,2020,CHEVROLET,EQUINOX 1LT,3418,True
7442470,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442471,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442478,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442479,2019,CHEVROLET,EQUINOX 1LT,3418,True
7442678,2015,CHEVROLET,EQUINOX 1LT,3418,True
7452427,2020,CHEVROLET,EQUINOX 1LT,3418,True
7452527,2018,CHEVROLET,EQUINOX 1LT,3418,True
7452528,2018,CHEVROLET,EQUINOX 1LT,3418,True
7452599,2019,CHEVROLET,EQUINOX 1LT,3418,True
7452604,2019,CHEVROLET,EQUINOX 1LT,3418,True
7479173,2010,CHEVROLET,EQUINOX 1LT,3418,True
7479910,2020,CHEVROLET,EQUINOX 1LT,3418,True
7479959,2019,CHEVROLET,EQUINOX 1LT,3418,True
7480286,2020,CHEVROLET,EQUINOX 1LT,3418,True
7481391,2020,CHEVROLET,EQUINOX 1LT,3418,True
7482378,2020,CHEVROLET,EQUINOX 1LT,3418,True
7483634,2020,CHEVROLET,EQUINOX 1LT,3418,True
7483638,2020,CHEVROLET,EQUINOX 1LT,3418,True
7485322,2012,CHEVROLET,EQUINOX 1LT,3418,True
7485324,2018,CHEVROLET,EQUINOX 1LT,3418,True
7487388,2020,CHEVROLET,EQUINOX 1LT,3418,True
7487956,2020,CHEVROLET,EQUINOX 1LT,3418,True
7488903,2020,CHEVROLET,EQUINOX 1LT,3418,True
7491596,2019,CHEVROLET,EQUINOX 1LT,3418,True
7493750,2018,CHEVROLET,EQUINOX 1LT,3418,True
7493799,2020,CHEVROLET,EQUINOX 1LT,3418,True
7497861,2013,CHEVROLET,EQUINOX 1LT,3418,True
7498007,2020,CHEVROLET,EQUINOX 1LT,3418,True
7499718,2020,CHEVROLET,EQUINOX 1LT,3418,True
7500891,2020,CHEVROLET,EQUINOX 1LT,3418,True
7503434,2021,CHEVROLET,EQUINOX 1LT,3418,True
7503443,2021,CHEVROLET,EQUINOX 1LT,3418,True
7514932,2020,CHEVROLET,EQUINOX 1LT,3418,True
7514935,2020,CHEVROLET,EQUINOX 1LT,3418,True
7518745,2020,CHEVROLET,EQUINOX 1LT,3418,True
7518962,2021,CHEVROLET,EQUINOX 1LT,3418,True
7520998,2021,CHEVROLET,EQUINOX 1LT,3418,True
7521742,2021,CHEVROLET,EQUINOX 1LT,3418,True
7525362,2021,CHEVROLET,EQUINOX 1LT,3418,True
7526123,2021,CHEVROLET,EQUINOX 1LT,3418,True
7527972,2020,CHEVROLET,EQUINOX 1LT,3418,True
7528689,2021,CHEVROLET,EQUINOX 1LT,3418,True
7530736,2021,CHEVROLET,EQUINOX 1LT,3418,True
7534473,2021,CHEVROLET,EQUINOX 1LT,3418,True
7535782,2022,CHEVROLET,EQUINOX 1LT,3418,True
7536059,2022,CHEVROLET,EQUINOX 1LT,3418,True
7536069,2022,CHEVROLET,EQUINOX 1LT,3418,True
7536070,2022,CHEVROLET,EQUINOX 1LT,3418,True
7537072,2021,CHEVROLET,EQUINOX 1LT,3418,True
7539031,2021,CHEVROLET,EQUINOX 1LT,3418,True
7539036,2021,CHEVROLET,EQUINOX 1LT,3418,True
7539037,2022,CHEVROLET,EQUINOX 1LT,3418,True
7541568,2022,CHEVROLET,EQUINOX 1LT,3418,True
7542704,2021,CHEVROLET,EQUINOX 1LT,3418,True
7543631,2021,CHEVROLET,EQUINOX 1LT,3418,True
7545743,2021,CHEVROLET,EQUINOX 1LT,3418,True
7551930,2021,CHEVROLET,EQUINOX 1LT,3418,True
7552704,2020,CHEVROLET,EQUINOX 1LT,3418,True
7557663,2022,CHEVROLET,EQUINOX 1LT,3418,True
7557667,2022,CHEVROLET,EQUINOX 1LT,3418,True
7562478,2022,CHEVROLET,EQUINOX 1LT,3418,True
7563530,2022,CHEVROLET,EQUINOX 1LT,3418,True
7563532,2018,CHEVROLET,EQUINOX 1LT,3418,True
7565010,2021,CHEVROLET,EQUINOX 1LT,3418,True
7565013,2022,CHEVROLET,EQUINOX 1LT,3418,True
7568040,2020,CHEVROLET,EQUINOX 1LT,3418,True
6618316,2014,CHEVROLET,EQUINOX 2LT,1025,True
6618317,2015,CHEVROLET,EQUINOX 2LT,1025,True
6618319,2014,CHEVROLET,EQUINOX 2LT,1025,True
6618328,2013,CHEVROLET,EQUINOX 2LT,1025,True
6620155,2014,CHEVROLET,EQUINOX 2LT,1025,True
6620157,2014,CHEVROLET,EQUINOX 2LT,1025,True
6620158,2015,CHEVROLET,EQUINOX 2LT,1025,True
6620161,2013,CHEVROLET,EQUINOX 2LT,1025,True
6622654,2014,CHEVROLET,EQUINOX 2LT,1025,True
6626231,2014,CHEVROLET,EQUINOX 2LT,1025,True
6626232,2015,CHEVROLET,EQUINOX 2LT,1025,True
6626236,2014,CHEVROLET,EQUINOX 2LT,1025,True
6626238,2015,CHEVROLET,EQUINOX 2LT,1025,True
6626245,2014,CHEVROLET,EQUINOX 2LT,1025,True
6626246,2015,CHEVROLET,EQUINOX 2LT,1025,True
6626260,2015,CHEVROLET,EQUINOX 2LT,1025,True
6626388,2013,CHEVROLET,EQUINOX 2LT,1025,True
6626389,2012,CHEVROLET,EQUINOX 2LT,1025,True
6626391,2011,CHEVROLET,EQUINOX 2LT,1025,True
6626393,2013,CHEVROLET,EQUINOX 2LT,1025,True
6626394,2013,CHEVROLET,EQUINOX 2LT,1025,True
6626395,2013,CHEVROLET,EQUINOX 2LT,1025,True
6626396,2011,CHEVROLET,EQUINOX 2LT,1025,True
6626399,2012,CHEVROLET,EQUINOX 2LT,1025,True
6626401,2012,CHEVROLET,EQUINOX 2LT,1025,True
6626403,2013,CHEVROLET,EQUINOX 2LT,1025,True
6626405,2010,CHEVROLET,EQUINOX 2LT,1025,True
6626406,2013,CHEVROLET,EQUINOX 2LT,1025,True
6626840,2018,CHEVROLET,EQUINOX 2LT,1025,True
6626845,2018,CHEVROLET,EQUINOX 2LT,1025,True
6632832,2012,CHEVROLET,EQUINOX 2LT,1025,True
6643577,2015,CHEVROLET,EQUINOX 2LT,1025,True
6643690,2014,CHEVROLET,EQUINOX 2LT,1025,True
6643691,2015,CHEVROLET,EQUINOX 2LT,1025,True
6643693,2015,CHEVROLET,EQUINOX 2LT,1025,True
6643695,2015,CHEVROLET,EQUINOX 2LT,1025,True
6643703,2015,CHEVROLET,EQUINOX 2LT,1025,True
6643706,2014,CHEVROLET,EQUINOX 2LT,1025,True
6643709,2015,CHEVROLET,EQUINOX 2LT,1025,True
6643733,2011,CHEVROLET,EQUINOX 2LT,1025,True
6643734,2012,CHEVROLET,EQUINOX 2LT,1025,True
6643735,2011,CHEVROLET,EQUINOX 2LT,1025,True
6643737,2011,CHEVROLET,EQUINOX 2LT,1025,True
6643740,2010,CHEVROLET,EQUINOX 2LT,1025,True
6643741,2013,CHEVROLET,EQUINOX 2LT,1025,True
6643742,2010,CHEVROLET,EQUINOX 2LT,1025,True
6643748,2011,CHEVROLET,EQUINOX 2LT,1025,True
6643752,2012,CHEVROLET,EQUINOX 2LT,1025,True
6643753,2010,CHEVROLET,EQUINOX 2LT,1025,True
6879795,2014,CHEVROLET,EQUINOX 2LT,1025,True
6880022,2011,CHEVROLET,EQUINOX 2LT,1025,True
6880023,2010,CHEVROLET,EQUINOX 2LT,1025,True
6880024,2011,CHEVROLET,EQUINOX 2LT,1025,True
6880026,2010,CHEVROLET,EQUINOX 2LT,1025,True
6880027,2012,CHEVROLET,EQUINOX 2LT,1025,True
6880030,2010,CHEVROLET,EQUINOX 2LT,1025,True
6880033,2010,CHEVROLET,EQUINOX 2LT,1025,True
6880037,2010,CHEVROLET,EQUINOX 2LT,1025,True
6880039,2010,CHEVROLET,EQUINOX 2LT,1025,True
6880040,2011,CHEVROLET,EQUINOX 2LT,1025,True
6880041,2012,CHEVROLET,EQUINOX 2LT,1025,True
6880042,2013,CHEVROLET,EQUINOX 2LT,1025,True
6880047,2011,CHEVROLET,EQUINOX 2LT,1025,True
6880051,2012,CHEVROLET,EQUINOX 2LT,1025,True
6880059,2011,CHEVROLET,EQUINOX 2LT,1025,True
6880060,2012,CHEVROLET,EQUINOX 2LT,1025,True
6882861,2010,CHEVROLET,EQUINOX 2LT,1025,True
6882874,2010,CHEVROLET,EQUINOX 2LT,1025,True
6883340,2014,CHEVROLET,EQUINOX 2LT,1025,True
6883358,2011,CHEVROLET,EQUINOX 2LT,1025,True
6883362,2013,CHEVROLET,EQUINOX 2LT,1025,True
6883366,2011,CHEVROLET,EQUINOX 2LT,1025,True
6883367,2010,CHEVROLET,EQUINOX 2LT,1025,True
6883368,2011,CHEVROLET,EQUINOX 2LT,1025,True
6883371,2010,CHEVROLET,EQUINOX 2LT,1025,True
6883376,2010,CHEVROLET,EQUINOX 2LT,1025,True
6883381,2011,CHEVROLET,EQUINOX 2LT,1025,True
6883384,2012,CHEVROLET,EQUINOX 2LT,1025,True
6883386,2011,CHEVROLET,EQUINOX 2LT,1025,True
6883409,2011,CHEVROLET,EQUINOX 2LT,1025,True
6883432,2010,CHEVROLET,EQUINOX 2LT,1025,True
6883456,2010,CHEVROLET,EQUINOX 2LT,1025,True
6995646,2015,CHEVROLET,EQUINOX 2LT,1025,True
6995663,2015,CHEVROLET,EQUINOX 2LT,1025,True
6995669,2014,CHEVROLET,EQUINOX 2LT,1025,True
6996161,2013,CHEVROLET,EQUINOX 2LT,1025,True
6996171,2013,CHEVROLET,EQUINOX 2LT,1025,True
6996173,2011,CHEVROLET,EQUINOX 2LT,1025,True
6996174,2012,CHEVROLET,EQUINOX 2LT,1025,True
6996181,2012,CHEVROLET,EQUINOX 2LT,1025,True
6996193,2012,CHEVROLET,EQUINOX 2LT,1025,True
6996315,2018,CHEVROLET,EQUINOX 2LT,1025,True
6996318,2018,CHEVROLET,EQUINOX 2LT,1025,True
6996395,2018,CHEVROLET,EQUINOX 2LT,1025,True
6996396,2018,CHEVROLET,EQUINOX 2LT,1025,True
6996410,2019,CHEVROLET,EQUINOX 2LT,1025,True
6998652,2014,CHEVROLET,EQUINOX 2LT,1025,True
6999188,2014,CHEVROLET,EQUINOX 2LT,1025,True
6999189,2015,CHEVROLET,EQUINOX 2LT,1025,True
6999299,2012,CHEVROLET,EQUINOX 2LT,1025,True
6999300,2013,CHEVROLET,EQUINOX 2LT,1025,True
6999301,2012,CHEVROLET,EQUINOX 2LT,1025,True
6999302,2013,CHEVROLET,EQUINOX 2LT,1025,True
6999312,2012,CHEVROLET,EQUINOX 2LT,1025,True
6999313,2013,CHEVROLET,EQUINOX 2LT,1025,True
6999314,2012,CHEVROLET,EQUINOX 2LT,1025,True
6999318,2012,CHEVROLET,EQUINOX 2LT,1025,True
6999320,2012,CHEVROLET,EQUINOX 2LT,1025,True
6999329,2013,CHEVROLET,EQUINOX 2LT,1025,True
6999331,2012,CHEVROLET,EQUINOX 2LT,1025,True
6999339,2012,CHEVROLET,EQUINOX 2LT,1025,True
6999367,2012,CHEVROLET,EQUINOX 2LT,1025,True
7428242,2019,CHEVROLET,EQUINOX 2LT,1025,True
7428257,2019,CHEVROLET,EQUINOX 2LT,1025,True
7428414,2019,CHEVROLET,EQUINOX 2LT,1025,True
7429040,2014,CHEVROLET,EQUINOX 2LT,1025,True
7429042,2014,CHEVROLET,EQUINOX 2LT,1025,True
7429043,2015,CHEVROLET,EQUINOX 2LT,1025,True
7429044,2014,CHEVROLET,EQUINOX 2LT,1025,True
7430078,2018,CHEVROLET,EQUINOX 2LT,1025,True
7437857,2011,CHEVROLET,EQUINOX 2LT,1025,True
7437858,2011,CHEVROLET,EQUINOX 2LT,1025,True
7437994,2011,CHEVROLET,EQUINOX 2LT,1025,True
7438031,2010,CHEVROLET,EQUINOX 2LT,1025,True
7442291,2018,CHEVROLET,EQUINOX 2LT,1025,True
7442310,2018,CHEVROLET,EQUINOX 2LT,1025,True
7442336,2019,CHEVROLET,EQUINOX 2LT,1025,True
7442337,2019,CHEVROLET,EQUINOX 2LT,1025,True
